"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
379.008563410618,-1.56078587509212,0.271599509109855,-5.74664468359117,9.10317402876696e-09,1.30326016670836e-06,"ABCA8"
1044.53987031993,-0.250258331273084,0.0435778211639026,-5.74279127751306,9.31284917250323e-09,1.3237549895201e-06,"PCMTD2"
87.7681404048164,2.83669616160645,0.49459208508731,5.73542571168661,9.72677193560473e-09,1.36743713474395e-06,"CD4"
52.0948990231259,2.85909268437916,0.498543635992517,5.73488954219058,9.7575916147558e-09,1.36743713474395e-06,"WFDC1"
1814.99436917899,0.375111965893733,0.0654910350337006,5.72768418915209,1.0181087177078e-08,1.41680863513184e-06,"PGM2"
168.095847801012,1.82300271636007,0.318669964609644,5.72066061699025,1.061106639205e-08,1.45627738759859e-06,"CACNA1H"
46.7505027703114,-2.02117880983515,0.353241444939149,-5.72180540758269,1.05397986101718e-08,1.45627738759859e-06,"PPL"
177.074005288864,1.53872438806361,0.269300516117976,5.71378180125553,1.10492658914873e-08,1.49578497442583e-06,"MYEF2"
66493.5539460954,0.69600790767822,0.121788902125209,5.71487135143618,1.09787049417091e-08,1.49578497442583e-06,"TAGLN"
4590.84903281357,0.523781036417522,0.091803299194281,5.70547072942397,1.16021995156731e-08,1.55204443706118e-06,"ARHGAP23"
35.5290167603358,-1.11406981685835,0.195272791483554,-5.70519737232402,1.16208352322671e-08,1.55204443706118e-06,"RAET1E"
3890.89334716521,1.05831014464665,0.185578913111544,5.70274998868297,1.17889831463406e-08,1.56400509741453e-06,"CDH13"
16308.8631332066,-0.212856772356857,0.0373898712236141,-5.69289931713978,1.24900045652261e-08,1.64603371422516e-06,"RPL17"
28.206449029188,-2.17892484285635,0.38329785263922,-5.68467792828276,1.3105941122465e-08,1.71584360748061e-06,"PKNOX2"
169.81858596391,-0.608396202630119,0.107079150869248,-5.68174287609936,1.3332900424151e-08,1.73414848653991e-06,"MX2"
21.8308105246067,-3.06276511263354,0.539763805482846,-5.67426915536461,1.39281995413048e-08,1.79981279786991e-06,"LINC01915"
18061.7714277961,0.350421484727123,0.0618271413845707,5.66776138892575,1.44675247054468e-08,1.85744349444123e-06,"MYO1C"
1442.11359035812,-0.400210203927801,0.0706874609880679,-5.66168593883089,1.49892970022683e-08,1.91209622016115e-06,"GPCPD1"
379.142529206857,0.706922000266349,0.124988379018542,5.65590181917216,1.5503007472117e-08,1.96503088340846e-06,"LOC107984035"
327.145525757424,0.983941620291343,0.174153473777627,5.64985353980203,1.60584596221967e-08,2.02255282583363e-06,"KHDRBS3"
2126.41312088277,-2.12971299234075,0.377269166348435,-5.64507567091716,1.65108612046067e-08,2.06645369793505e-06,"CXCL1"
293.91741957968,-2.43249981775241,0.431311337814927,-5.6397771272968,1.70270407782018e-08,2.11773819678885e-06,"CD24"
224.683607832069,1.1722941583744,0.20823328930661,5.62971541331352,1.80507204682552e-08,2.23111389638682e-06,"ARHGEF28"
57.52310509582,3.39214299651048,0.602786111790649,5.6274405301637,1.82903190139197e-08,2.2467737554136e-06,"GBX2"
23977.1656009188,-0.189051276815909,0.0336268187634903,-5.62203871099362,1.88716961224784e-08,2.30396780881791e-06,"RPS3A"
65.022034136926,1.06855247165819,0.190291826730627,5.61533561381391,1.96181088379325e-08,2.38049003582229e-06,"TRIM7"
668.371337799834,-0.742314899489979,0.132360877451277,-5.60826517460366,2.04364740991319e-08,2.46476263377409e-06,"MMD"
11495.1126252407,-0.251255746445284,0.0448480472442058,-5.60237874075431,2.11429941861713e-08,2.53461195364342e-06,"RPS15A"
4241.03052380541,0.485497355705464,0.086699758151423,5.59975444057793,2.14655654175024e-08,2.55787276531914e-06,"SYNE1"
752.873099241617,-0.407783223342003,0.0728369882738076,-5.5985733760582,2.1612292485303e-08,2.56002750272339e-06,"CPS1"
1451.54893442735,0.493552272405076,0.0882114063936649,5.59510717018249,2.20485530680857e-08,2.59624973996985e-06,"IFFO2"
1432.45674615295,-0.330076805674788,0.0590053743027925,-5.59401257215932,2.21880877400033e-08,2.59731144721215e-06,"ETFB"
27854.9535884081,0.489453120479147,0.0876164761669757,5.58631369225998,2.31940120602417e-08,2.69918619882345e-06,"MICAL2"
3597.23171848685,0.655429107194327,0.117446143165566,5.58067799868369,2.39582825056988e-08,2.77191756897329e-06,"MAFK"
936.04760971393,-0.628442217763695,0.112678938044888,-5.57728204283698,2.44305592756532e-08,2.81022040222832e-06,"ADAMTSL4"
82369.2556076055,0.437449354773216,0.0786898318245288,5.55915986386511,2.71076321968817e-08,3.1002406937813e-06,"MYH9"
3210.46746282686,0.890334650151295,0.160293486122475,5.55440318685825,2.78561848211905e-08,3.14964817012324e-06,"FBLIM1"
27.0237257536955,2.88383362059179,0.519185284042388,5.55453651948337,2.78349318118925e-08,3.14964817012324e-06,"GJA5"
200.005881239841,1.59435332230841,0.287208209543244,5.55121082661238,2.83697694675469e-08,3.18959555030612e-06,"PAK3"
39.3816178558789,2.29844826547007,0.414298586584825,5.54780619556731,2.89276267119312e-08,3.23404366049118e-06,"GMFG"
5180.82234913105,0.357075404705162,0.0643896563828589,5.54553983922515,2.93048598802624e-08,3.25791459004034e-06,"BCAR1"
352.141821386654,-1.2093697475405,0.218446805755056,-5.53622079004699,3.09067911599419e-08,3.40145941918991e-06,"GYG2"
19501.787988138,0.156843401372839,0.0283313114716655,5.53604451137747,3.09378972298178e-08,3.40145941918991e-06,"PIEZO1"
394.47346109187,2.46872796389035,0.446055978086055,5.53456984139795,3.11993094694646e-08,3.41135306836454e-06,"DSG2"
201.625867140481,-1.57357628433541,0.285233455375345,-5.51680125413306,3.45225468849639e-08,3.75409116399335e-06,"ISM1"
286.179089453812,1.40670623268285,0.255139996791531,5.51346809740787,3.51830835782345e-08,3.80512697395037e-06,"ARHGDIB"
15.4586981501645,3.28775547830225,0.596632990117419,5.5105157320503,3.57783829272355e-08,3.82790225941928e-06,"GZMK"
8334.96091352409,0.359200489328721,0.0651817043371352,5.5107563231371,3.57295080591656e-08,3.82790225941928e-06,"ILK"
13.1059204406333,3.26257781453161,0.592913259006454,5.50262245779209,3.74183149032206e-08,3.98194901911278e-06,"HTR1B"
208.854431865806,-1.05284749268091,0.191401824364007,-5.5007181680704,3.78247400942336e-08,4.00378897805983e-06,"ERFE"
2009.79389777158,0.345499281640224,0.0629035467397086,5.49252465953758,3.96228204627738e-08,4.17192659899047e-06,"MEIS2"
18331.6169776065,0.290615176956871,0.0529234884628279,5.49123244513619,3.99138628256036e-08,4.18045194857638e-06,"ACTR3"
10713.4291869184,-0.24006527287646,0.0437350693083111,-5.48907951154978,4.04033729525466e-08,4.18764125914415e-06,"RPL37"
16431.7163151224,-0.234864384553446,0.0427864760461733,-5.48922010543683,4.03712293989591e-08,4.18764125914415e-06,"RPS14"
3526.21429845881,0.313715554094912,0.0571827838544962,5.48618890072181,4.10697714720203e-08,4.23460363986969e-06,"CEP170B"
22.1152315200697,-2.58107398638844,0.470585831292411,-5.48481024024843,4.13913482656445e-08,4.23460363986969e-06,"NKD2"
27043.4324935374,-0.244770123925373,0.0446329469394147,-5.4840681763099,4.15654463019923e-08,4.23460363986969e-06,"RPS18"
445.544652140421,0.938845260629559,0.171213892156189,5.48346427270692,4.17076539404251e-08,4.23460363986969e-06,"SPRED3"
86.6525418611016,-1.54278655904856,0.28172677369508,-5.47618012592001,4.3460530217308e-08,4.36800278446682e-06,"CHRDL1"
1422.45788543824,0.287675493538718,0.0525261152855635,5.47680885926442,4.33064565341246e-08,4.36800278446682e-06,"ZNF512B"
1840.81412221966,0.503709260428789,0.0921181360081846,5.46807916721237,4.54938693364303e-08,4.54938693364303e-06,"BOK"
26.138156422687,-1.82810732035876,0.334485540223141,-5.46543004262366,4.61785888033484e-08,4.59476958593316e-06,"CYP19A1"
